기온(°C),강수량(mm),풍속(m/s),습도(%),증기압(hPa),이슬점온도(°C),일사(MJ/m2),3시간신적설(cm),전운량(10분위),시간,노면상태
-2.3,0.0,2.3,69.0,3.6,-7.2,0.0,0.0,8.0,8,1.0
-0.1,0.0,0.6,67.0,4.1,-5.5,0.0,0.0,0.0,0,1.0
-1.7,0.0,1.6,76.0,4.1,-5.3,0.0,0.0,7.0,4,1.0
2.1,0.0,1.2,90.0,6.4,0.6,0.0,0.0,10.0,4,1.0
4.5,0.0,3.6,64.0,5.4,-1.7,0.0,0.0,7.666666666666667,19,1.0
1.0,0.05,3.0,79.0,5.2,-2.2,0.0,0.1,10.0,9,1.0
-10.2,0.0,4.4,50.0,1.4,-18.6,0.01,0.0,0.0,8,1.0
-6.1,0.0,1.4,46.0,1.8,-15.8,0.0,0.0,0.0,21,1.0
-0.8,0.0,4.0,58.0,3.3,-8.0,0.0,0.0,10.0,21,1.0
3.6,0.0,2.2,72.0,5.7,-0.9,0.0,0.0,9.333333333333334,2,1.0
3.7,0.0,2.7,75.0,6.0,-0.3,0.01,0.0,3.0,8,1.0
-3.7,0.0,4.3,41.0,1.9,-15.0,0.0,0.0,0.0,23,1.0
-5.5,0.0,2.0,55.0,2.2,-13.1,0.0,0.0,3.0,5,1.0
-1.2,0.05,3.0,34.0,1.9,-15.0,0.1,0.0,10.0,15,1.0
-2.1,0.3333333333333333,1.4,54.0,2.8,-10.1,0.07,0.3,10.0,16,1.0
-3.1,0.6166666666666667,4.9,81.0,3.9,-5.9,0.05,0.6,10.0,17,1.0
-3.2,0.9,4.3,85.0,4.1,-5.3,0.0,0.9,10.0,18,1.0
-2.5,1.3666666666666667,3.4,87.0,4.4,-4.3,0.0,1.5666666666666669,10.0,19,1.0
-2.4,1.8333333333333333,3.3,89.0,4.6,-3.9,0.0,2.2333333333333334,10.0,20,1.0
-2.2,2.3,3.3,90.0,4.7,-3.6,0.0,2.9,10.0,21,1.0
-2.0,2.9666666666666663,2.9,91.0,4.8,-3.2,0.0,3.6666666666666665,10.0,22,1.0
-1.7,3.633333333333333,2.5,91.0,4.9,-2.9,0.0,4.433333333333334,10.0,23,1.0
-1.5,4.3,2.6,92.0,5.0,-2.6,0.0,5.2,10.0,0,1.0
-1.4,5.033333333333333,2.2,92.0,5.1,-2.5,0.0,5.7,10.0,1,1.0
-1.3,5.766666666666667,3.3,92.0,5.1,-2.4,0.0,6.2,10.0,2,1.0
-1.1,6.5,2.1,91.0,5.2,-2.3,0.0,6.7,10.0,3,1.0
-1.0,4.633333333333334,1.9,91.0,5.2,-2.2,0.0,4.8,10.0,4,1.0
-0.9,2.766666666666667,0.6,91.0,5.2,-2.1,0.0,2.9,10.0,5,1.0
-0.7,0.9,1.7,91.0,5.3,-1.9,0.0,1.0,10.0,6,1.0
-1.4,0.0,3.6,90.0,5.0,-2.8,0.0,0.0,8.0,7,1.0
-1.6,0.0,2.8,90.0,4.9,-3.0,0.01,0.0,7.0,8,1.0
-1.1,0.0,1.9,85.0,4.8,-3.3,0.14,0.0,8.0,9,1.0
-0.5,0.0,2.8,80.0,4.7,-3.5,0.39,0.0,7.0,10,1.0
0.4,0.0,2.6,76.0,4.8,-3.3,0.87,0.0,7.0,11,1.0
1.1,0.0,4.1,69.0,4.6,-3.9,1.24,0.0,8.0,12,1.0
1.2,0.0,3.8,68.0,4.5,-4.0,0.96,0.0,8.0,13,1.0
0.6,0.0,3.5,62.0,4.0,-5.8,0.61,0.0,3.0,17,1.0
-0.5,0.0,3.2,67.0,4.0,-5.8,0.22,0.0,4.0,18,1.0
-2.1,0.0,0.8,71.0,3.7,-6.6,0.0,0.0,1.3333333333333337,20,1.0
-2.6,0.0,1.0,77.0,3.9,-6.0,0.0,0.0,0.0,21,1.0
-2.9,0.0,1.9,78.0,3.8,-6.2,0.0,0.0,0.0,22,1.0
-2.9,0.0,1.2,78.0,3.8,-6.2,0.0,0.0,0.0,23,1.0
-3.3,0.0,1.5,77.0,3.7,-6.7,0.0,0.0,0.0,0,1.0
-3.8,0.0,2.2,79.0,3.6,-6.9,0.0,0.0,0.0,1,1.0
-3.9,0.0,1.3,79.0,3.6,-7.0,0.0,0.0,0.0,3,1.0
-3.6,0.0,1.7,78.0,3.7,-6.8,0.0,0.0,7.0,5,1.0
-3.6,0.0,1.1,79.0,3.7,-6.7,0.0,0.0,8.0,6,1.0
-3.2,0.0,2.7,78.0,3.8,-6.4,0.0,0.0,8.0,7,1.0
-2.9,0.0,2.9,74.0,3.7,-6.8,0.0,0.0,8.0,8,1.0
-2.3,0.0,3.6,71.0,3.7,-6.8,0.1,0.0,9.0,9,1.0
-1.5,0.0,3.0,68.0,3.7,-6.6,0.21,0.0,9.0,10,1.0
2.6,0.0,2.4,55.0,4.1,-5.5,0.37,0.0,10.0,15,1.0
1.1,0.3,2.4,87.0,5.8,-0.8,0.04,0.3,10.0,18,1.0
0.7,0.9333333333333332,2.4,91.0,5.8,-0.6,0.0,0.3666666666666666,10.0,19,1.0
0.7,1.5666666666666669,3.2,91.0,5.8,-0.6,0.0,0.4333333333333333,10.0,20,1.0
0.7,2.2,0.7,91.0,5.8,-0.6,0.0,0.5,10.0,21,1.0
0.6,2.1333333333333333,1.2,92.0,5.9,-0.5,0.0,0.5666666666666667,10.0,22,1.0
0.2,2.066666666666667,2.7,92.0,5.7,-0.9,0.0,0.6333333333333333,10.0,23,1.0
0.2,2.0,2.5,92.0,5.7,-0.9,0.0,0.7,10.0,0,1.0
-0.3,2.0,3.5,93.0,5.6,-1.2,0.0,1.2333333333333334,10.0,2,1.0
-0.5,2.0,2.9,93.0,5.5,-1.4,0.0,1.5,10.0,3,1.0
-1.2,0.7333333333333334,4.1,92.0,5.2,-2.3,0.0,0.5666666666666668,10.0,5,1.0
-1.4,0.1,2.1,90.0,5.0,-2.8,0.0,0.1,10.0,6,1.0
-1.9,0.0,3.1,90.0,4.8,-3.3,0.0,0.0,9.0,7,1.0
-2.6,0.0,2.0,80.0,4.1,-5.5,0.13,0.0,8.0,9,1.0
-1.6,0.0,3.6,71.0,3.9,-6.1,1.3,0.0,3.0,11,1.0
-0.7,0.0,4.0,62.0,3.6,-7.0,0.76,0.0,5.0,16,1.0
-1.5,0.0,3.0,62.0,3.4,-7.8,0.13,0.0,6.0,18,1.0
-1.9,0.0,2.2,66.0,3.5,-7.4,0.0,0.0,6.0,19,1.0
-1.7,0.0,3.3,69.0,3.7,-6.6,0.0,0.0,6.0,20,1.0
-1.8,0.0,3.0,70.0,3.8,-6.5,0.0,0.0,6.0,21,1.0
-2.2,0.0,3.2,71.0,3.7,-6.7,0.0,0.0,6.666666666666667,22,1.0
-2.7,0.0166666666666666,2.9,69.0,3.5,-7.6,0.0,0.0166666666666666,8.0,1,1.0
-3.5,0.0333333333333333,6.2,74.0,3.5,-7.4,0.0,0.0333333333333333,8.0,2,1.0
-6.6,0.0,4.4,35.0,1.3,-19.5,0.0,0.0,0.0,4,1.0
-11.8,0.0,6.9,41.0,1.0,-22.4,0.0,0.0,0.0,7,1.0
-10.8,0.0,5.9,32.0,0.9,-24.3,2.13,0.0,0.0,13,1.0
-10.5,0.0,4.9,31.0,0.9,-24.4,0.78,0.0,2.0,17,1.0
-12.5,0.0,6.3,44.0,1.0,-22.2,0.0,0.0,1.3333333333333337,19,1.0
-13.7,0.0,5.3,48.0,1.0,-22.3,0.0,0.0,0.0,22,1.0
-13.6,0.0,4.2,46.0,1.0,-22.7,0.0,0.0,0.0,23,1.0
-13.8,0.0,3.6,46.0,1.0,-22.9,0.0,0.0,1.3333333333333333,1,1.0
-14.5,0.0,2.2,40.0,0.8,-25.1,0.0,0.0,4.0,3,1.0
-10.8,0.0,2.5,48.0,1.3,-19.6,0.0,0.0,0.0,22,1.0
-5.5,0.0,1.0,46.0,1.9,-15.3,1.8,0.0,5.0,12,1.0
-5.5,0.0,1.6,63.0,2.6,-11.4,0.0,0.0,6.0,21,1.0
-4.3,0.0,0.5,60.0,2.7,-10.9,0.0,0.0,8.666666666666666,2,1.0
-4.3,0.3999999999999999,1.8,66.0,2.9,-9.7,0.0,0.3999999999999999,10.0,4,1.0
-4.8,0.7999999999999999,0.5,81.0,3.5,-7.5,0.0,0.7999999999999999,10.0,5,1.0
-4.5,1.2,2.1,85.0,3.7,-6.6,0.0,1.2,10.0,6,1.0
-4.9,0.8166666666666667,1.1,85.0,3.6,-7.0,0.0,0.8166666666666667,9.0,7,1.0
-5.0,0.4333333333333333,0.6,86.0,3.6,-6.9,0.02,0.4333333333333333,8.0,8,1.0
-4.5,0.05,0.3,84.0,3.7,-6.7,0.25,0.05,6.0,9,1.0
-4.7,0.0,1.8,40.0,1.7,-16.2,0.0,0.0,7.333333333333333,22,1.0
-3.0,0.0,3.5,64.0,3.1,-8.8,0.43,0.0,8.0,17,1.0
2.6,0.0,3.1,37.0,2.7,-10.6,1.69,0.0,0.0,15,1.0
0.4,0.0,3.3,56.0,3.5,-7.3,0.89,0.0,3.0,10,1.0
3.5,0.0,1.6,47.0,3.7,-6.7,1.71,0.0,3.0,12,1.0
1.4,0.0,3.9,61.0,4.1,-5.3,0.0,0.0,7.333333333333333,22,1.0
-0.3,0.0,4.1,58.0,3.5,-7.5,1.1,0.0,0.0,10,1.0
-0.5,0.0,3.8,35.0,2.1,-14.1,0.21,0.0,1.0,18,1.0
-0.8,0.0,2.3,37.0,2.1,-13.7,0.0,0.0,10.0,6,1.0
5.7,0.0,0.7,27.0,2.5,-11.8,0.23,0.0,10.0,16,1.0
1.7,0.0,5.4,58.0,4.0,-5.6,1.57,0.0,5.0,11,1.0
2.1,0.0,3.8,46.0,3.3,-8.3,1.1,0.0,9.0,14,1.0
-0.7,0.0,3.9,36.0,2.1,-13.9,0.0,0.0,7.0,20,1.0
-8.3,0.0,1.9,47.0,1.5,-17.6,0.0,0.0,0.0,4,1.0
-5.1,0.0,0.3,57.0,2.4,-12.3,0.0,0.0,1.0,4,1.0
-1.3,0.0166666666666666,1.7,73.0,4.1,-5.5,0.0,0.0166666666666666,3.333333333333333,1,1.0
-1.3,1.3,1.3,90.0,5.0,-2.7,0.0,1.3,10.0,4,1.0
-1.5,2.55,1.7,91.0,5.0,-2.7,0.0,2.55,10.0,5,1.0
-0.9,3.8,2.1,91.0,5.2,-2.1,0.0,3.8,10.0,6,1.0
3.8,0.0,5.2,34.0,2.7,-10.6,1.83,0.0,0.0,15,1.0
4.4,0.0,3.9,16.0,1.3,-19.3,1.1,0.0,8.0,16,1.0
1.5,0.0,0.2,34.0,2.3,-12.6,0.0,0.0,6.0,22,1.0
1.8,0.05,5.3,70.0,4.9,-3.0,0.7,0.0,4.0,16,1.0
-1.0,0.0,3.7,43.0,2.4,-12.0,0.0,0.0,0.0,2,1.0
5.2,0.0,4.3,57.0,5.0,-2.6,0.49,0.0,8.0,15,1.0
-0.4,0.0,6.3,51.0,3.0,-9.3,0.82,0.0,6.0,16,1.0
-1.4,0.0,6.2,45.0,2.5,-11.8,0.21,0.0,3.0,17,1.0
-3.3,0.0,3.6,60.0,2.9,-9.9,0.0,0.0,4.0,20,1.0
-5.7,0.0,2.9,45.0,1.8,-15.7,0.03,0.0,0.0,8,1.0
-2.4,0.0,4.7,43.0,2.2,-13.3,1.5,0.0,3.0,12,1.0
-4.9,0.0,0.9,68.0,2.9,-9.9,0.03,0.0,0.0,8,1.0
4.6,0.0166666666666666,3.2,48.0,4.1,-5.4,0.0,0.0,8.333333333333334,22,1.0
-0.1,0.2666666666666666,2.2,79.0,4.8,-3.3,0.0,0.5333333333333333,9.0,5,1.0
0.0,0.4,1.6,84.0,5.2,-2.3,0.0,0.8,10.0,6,1.0
0.0,1.0,4.4,91.0,5.6,-1.2,0.0,1.3666666666666667,8.0,7,1.0
-1.2,2.2,5.2,75.0,4.2,-5.0,0.3,2.5,4.0,9,1.0
-0.7,0.0,4.5,51.0,3.0,-9.6,0.74,0.0,4.0,15,1.0
-0.8,0.0,5.2,51.0,3.0,-9.6,0.65,0.0,7.0,16,1.0
-2.9,0.0,5.4,56.0,2.8,-10.4,0.0,0.0,3.6666666666666665,19,1.0
-3.7,0.0,4.1,59.0,2.8,-10.5,0.0,0.0,3.0,21,1.0
-4.0,0.0,4.4,62.0,2.8,-10.2,0.0,0.0,2.0,22,1.0
-4.9,0.0,2.2,67.0,2.9,-10.0,0.0,0.0,0.0,2,1.0
-5.4,0.0,2.2,59.0,2.4,-12.1,0.0,0.0,0.0,4,1.0
-4.4,0.0,3.8,60.0,2.6,-11.0,0.18,0.0,8.0,9,1.0
-0.6,1.35,2.9,88.0,5.2,-2.3,0.1,2.1333333333333333,10.0,14,1.0
-0.5,2.0,0.9,91.0,5.4,-1.7,0.02,3.2,10.0,15,1.0
-0.2,2.033333333333333,4.1,91.0,5.5,-1.4,0.01,2.5333333333333337,10.0,16,1.0
-0.1,2.066666666666667,1.1,90.0,5.5,-1.5,0.0,1.866666666666667,10.0,17,1.0
-2.8,0.0,3.6,75.0,3.7,-6.6,0.0,0.0,8.0,21,1.0
-4.1,0.0,4.0,57.0,2.6,-11.3,0.0,0.0,5.333333333333334,22,1.0
-5.7,0.0,3.3,57.0,2.3,-12.8,0.0,0.0,0.0,0,1.0
-6.1,0.0,3.6,57.0,2.2,-13.2,0.0,0.0,0.6666666666666666,1,1.0
-6.4,0.0,1.9,59.0,2.2,-13.1,0.0,0.0,1.3333333333333333,2,1.0
-8.2,0.0,3.5,48.0,1.6,-17.2,0.28,0.0,1.0,9,1.0
-7.3,0.0,4.4,43.0,1.5,-17.7,0.81,0.0,1.0,10,1.0
-6.6,0.0,3.5,41.0,1.5,-17.7,1.25,0.0,1.0,11,1.0
-5.7,0.0,3.1,33.0,1.3,-19.4,1.58,0.0,0.0,12,1.0
-4.5,0.0,3.4,33.0,1.5,-18.3,1.54,0.0,1.0,14,1.0
-4.6,0.0,4.8,35.0,1.5,-17.7,1.23,0.0,1.0,15,1.0
-4.6,0.0,4.3,36.0,1.6,-17.4,0.78,0.0,1.0,16,1.0
-6.9,0.0,0.7,48.0,1.8,-16.0,0.0,0.0,0.0,19,1.0
-7.2,0.0,1.3,53.0,1.9,-15.1,0.0,0.0,0.0,21,1.0
-7.5,0.0,1.0,54.0,1.9,-15.2,0.0,0.0,2.6666666666666665,22,1.0
-7.5,0.0,1.6,58.0,2.0,-14.3,0.0,0.0,5.333333333333333,23,1.0
-7.3,0.0,0.7,62.0,2.2,-13.3,0.0,0.0,8.0,0,1.0
-6.6,0.1666666666666666,0.7,63.0,2.4,-12.4,0.0,0.2666666666666666,10.0,1,1.0
-6.4,0.3333333333333333,1.8,75.0,2.8,-10.1,0.0,0.5333333333333333,10.0,2,1.0
-6.5,0.5,0.5,79.0,3.0,-9.5,0.0,0.8,9.0,3,1.0
-6.9,0.35,0.4,77.0,2.8,-10.2,0.0,0.55,3.0,4,1.0
-7.9,0.05,0.9,77.0,2.6,-11.2,0.0,0.05,3.0,6,1.0
-8.3,0.0,0.4,81.0,2.7,-10.9,0.01,0.0,0.0,8,1.0
-5.0,0.0166666666666666,1.3,60.0,2.5,-11.5,0.89,0.0166666666666666,0.0,10,1.0
-2.0,0.0333333333333333,0.9,45.0,2.4,-12.3,1.19,0.0333333333333333,4.0,11,1.0
-1.8,0.05,4.1,66.0,3.5,-7.3,0.76,0.05,10.0,12,1.0
-1.8,0.2333333333333333,1.8,83.0,4.4,-4.3,0.42,0.1666666666666666,10.0,13,1.0
-4.0,0.0,0.8,44.0,2.0,-14.4,0.0,0.0,0.0,19,1.0
-6.6,0.0,1.4,56.0,2.1,-13.9,0.0,0.0,0.0,2,1.0
-7.7,0.0,1.0,68.0,2.3,-12.5,0.0,0.0,0.0,6,1.0
-1.4,0.0,3.6,35.0,1.9,-14.9,0.27,0.0,0.0,17,1.0
-2.5,0.0,0.8,40.0,2.0,-14.2,0.0,0.0,0.0,18,1.0
-6.9,0.0,1.5,61.0,2.2,-13.1,0.01,0.0,8.0,8,1.0
-0.7,0.0,0.7,38.0,2.2,-13.2,0.77,0.0,10.0,13,1.0
0.0,0.0,2.8,42.0,2.6,-11.4,0.74,0.0,7.0,15,1.0
-3.0,0.0,1.1,57.0,2.8,-10.3,0.0,0.0,7.0,22,1.0
-3.6,0.0,1.5,53.0,2.5,-11.8,0.0,0.0,7.0,0,1.0
-4.8,0.0,0.5,60.0,2.6,-11.3,0.0,0.0,6.0,5,1.0
3.6,0.0166666666666666,3.5,61.0,4.8,-3.2,0.0,0.0,8.666666666666666,19,1.0
-0.3,0.55,4.2,84.0,5.0,-2.6,0.0,1.2666666666666666,10.0,23,1.0
-1.1,0.55,2.7,87.0,4.9,-2.9,0.0,0.0,10.0,1,1.0
-1.9,0.05,3.3,57.0,3.0,-9.3,0.0,0.0,10.0,6,1.0
-2.3,0.1,3.7,74.0,3.8,-6.3,0.0,0.2666666666666666,10.0,7,1.0
-2.9,0.2,4.0,80.0,4.0,-5.8,0.07,0.8,10.0,9,1.0
-2.3,0.1333333333333333,5.9,49.0,2.5,-11.5,1.12,0.3333333333333333,4.0,11,1.0
-5.0,0.0,4.3,55.0,2.3,-12.6,0.0,0.0,4.0,19,1.0
-6.5,0.05,3.9,64.0,2.4,-12.1,0.0,0.0,8.0,0,1.0
-6.7,0.05,4.3,70.0,2.6,-11.2,0.0,0.0166666666666666,8.0,1,1.0
-6.7,0.0,2.3,72.0,2.7,-10.9,0.0,0.0,0.0,8,1.0
-0.9,0.0,2.1,62.0,3.6,-7.2,0.0,0.0,8.0,1,1.0
-0.8,0.0,1.9,54.0,3.1,-8.9,0.01,0.0,0.0,18,1.0
-4.4,0.0,1.3,66.0,2.9,-9.8,0.0,0.0,0.0,2,1.0
-1.5,0.0,0.4,60.0,3.3,-8.2,0.0,0.0,0.0,22,1.0
-3.7,0.0,2.4,69.0,3.2,-8.5,0.0,0.0,0.0,4,1.0
0.5,0.0,0.7,69.0,4.4,-4.5,0.0,0.0,7.333333333333333,2,1.0
1.0,0.5333333333333333,2.8,90.0,5.9,-0.4,0.12,0.5666666666666667,10.0,13,1.0
1.2,1.0666666666666669,2.9,88.0,5.9,-0.5,0.31,1.1333333333333333,9.0,14,1.0
-6.3,0.0,3.6,44.0,1.7,-16.5,0.0,0.0,0.0,19,1.0
-0.5,0.05,2.9,84.0,5.0,-2.8,0.0,0.0,10.0,18,1.0
-0.3,0.1,2.4,83.0,5.0,-2.8,0.0,0.1,7.0,21,1.0
-0.8,0.0,2.2,72.0,4.2,-5.2,0.0,0.0,6.0,0,1.0
-1.2,0.0,1.8,60.0,3.4,-7.9,0.0,0.0,0.0,4,1.0
-1.4,0.0,1.0,65.0,3.6,-7.1,0.0,0.0,0.0,6,1.0
-1.9,0.0,1.5,75.0,4.0,-5.7,0.0,0.0,0.0,8,1.0
5.2,0.0,2.7,70.0,6.2,0.1,0.0,0.0,4.0,20,1.0
4.9,0.0,3.9,64.0,5.6,-1.3,0.0,0.0,6.0,21,1.0
1.2,0.0,1.3,54.0,3.6,-7.0,0.0,0.0,6.666666666666667,2,1.0
-1.6,0.0,1.9,67.0,3.6,-6.9,0.0,0.0,4.0,7,1.0
-5.2,0.0,1.7,43.0,1.8,-15.8,0.0,0.0,0.0,1,1.0
-0.8,0.05,3.2,64.0,3.7,-6.7,0.0,0.0,10.0,0,1.0
-1.3,0.05,2.9,77.0,4.3,-4.8,0.0,0.5666666666666667,10.0,1,1.0
-1.7,0.725,3.6,84.0,4.5,-4.0,0.0,1.1333333333333333,10.0,2,1.0
-2.2,1.4,3.6,89.0,4.6,-3.7,0.0,1.7,10.0,3,1.0
-2.5,1.4666666666666666,4.0,90.0,4.6,-3.9,0.0,1.8666666666666667,10.0,4,1.0
-2.5,1.5333333333333334,3.1,90.0,4.6,-3.9,0.0,2.033333333333333,10.0,5,1.0
-2.5,1.6,3.2,89.0,4.5,-4.0,0.0,2.2,10.0,6,1.0
-2.4,1.1666666666666667,3.3,88.0,4.5,-4.1,0.0,1.6,10.0,7,1.0
-2.2,0.7333333333333334,3.5,87.0,4.5,-4.0,0.0,1.0,10.0,8,1.0
-1.3,0.2166666666666666,2.6,84.0,4.7,-3.6,0.19,0.0,9.0,10,1.0
1.3,0.0833333333333333,3.6,81.0,5.4,-1.6,0.34,0.0333333333333333,10.0,14,1.0
0.8,0.6666666666666666,3.9,86.0,5.6,-1.2,0.21,0.9333333333333336,10.0,16,1.0
0.1,1.2333333333333334,3.4,91.0,5.6,-1.1,0.04,1.8166666666666669,10.0,17,1.0
-0.1,1.8,3.8,91.0,5.6,-1.3,0.0,2.7,10.0,18,1.0
-1.0,1.2166666666666668,5.0,80.0,4.5,-4.0,0.0,0.0,10.0,19,1.0
-1.8,0.6333333333333333,4.4,75.0,4.0,-5.6,0.0,0.0,9.0,20,1.0
-2.4,0.05,4.1,72.0,3.7,-6.7,0.0,0.0,8.0,21,1.0
-2.6,0.0666666666666666,3.4,65.0,3.3,-8.2,0.0,0.0666666666666666,8.5,22,1.0
-3.1,0.0833333333333333,4.6,69.0,3.4,-7.9,0.0,0.1333333333333333,9.0,23,1.0
-4.2,0.1,4.1,77.0,3.5,-7.6,0.0,0.2,10.0,0,1.0
-4.8,0.3,2.9,79.0,3.4,-7.8,0.0,0.4,10.0,1,1.0
-5.1,0.5,2.9,69.0,2.9,-9.9,0.0,0.6000000000000001,10.0,2,1.0
-6.5,0.2666666666666666,2.4,68.0,2.6,-11.4,0.0,0.3,9.0,5,1.0
-6.9,0.0,0.9,66.0,2.4,-12.1,0.0,0.0,8.0,8,1.0
-6.6,0.0,1.6,65.0,2.4,-12.0,0.09,0.0,7.0,9,1.0
-6.0,0.0,2.1,65.0,2.5,-11.5,0.33,0.0,8.0,10,1.0
-4.0,0.0,2.7,59.0,2.7,-10.8,0.84,0.0,7.0,13,1.0
-3.2,0.0,2.9,58.0,2.8,-10.3,0.74,0.0,6.0,15,1.0
-4.5,0.0,2.6,61.0,2.7,-10.8,0.04,0.0,3.0,18,1.0
-5.3,0.0,1.7,64.0,2.6,-11.0,0.0,0.0,1.6666666666666667,20,1.0
-7.3,0.0,1.5,66.0,2.3,-12.5,0.0,0.0,0.0,1,1.0
-9.2,0.0,1.5,72.0,2.2,-13.3,0.0,0.0,0.0,8,1.0
-1.8,0.0,1.8,45.0,2.4,-12.1,1.42,0.0,0.0,12,1.0
-3.5,0.0,2.4,76.0,3.6,-7.1,0.0,0.0,0.0,1,1.0
-4.0,0.0,2.6,75.0,3.4,-7.7,0.0,0.0,0.0,2,1.0
-5.1,0.0,2.8,76.0,3.2,-8.6,0.0,0.0,1.0,8,1.0
0.5,0.0,0.2,69.0,4.4,-4.5,0.0,0.0,0.0,21,1.0
4.6,0.0,2.0,71.0,6.0,-0.2,0.0,0.0,10.0,4,1.0
2.9,0.2,2.1,88.0,6.6,1.1,0.0,0.0,7.0,5,1.0
2.8,0.0,2.8,88.0,6.6,1.0,0.0,0.0,8.0,7,1.0
4.4,0.0,4.8,32.0,2.7,-10.8,1.92,0.0,7.0,13,1.0
-5.3,0.0,2.0,57.0,2.3,-12.5,0.01,0.0,2.0,8,1.0
4.4,3.333333333333333,3.5,91.0,7.6,3.0,0.0,0.0,10.0,16,1.0
4.9,0.2,1.6,92.0,8.0,3.7,0.0,0.0,10.0,5,1.0
0.7,0.7,3.7,90.0,5.8,-0.7,0.02,0.6,10.0,18,1.0
0.6,1.2666666666666666,3.1,90.0,5.8,-0.8,0.0,1.6,10.0,19,1.0
0.5,1.8333333333333333,0.8,91.0,5.8,-0.8,0.0,2.6,10.0,20,1.0
-0.4,2.4,4.0,92.0,5.5,-1.5,0.0,3.6,10.0,21,1.0
-0.9,1.9666666666666663,2.7,93.0,5.4,-1.8,0.0,2.9333333333333336,10.0,22,1.0
-1.2,1.5333333333333332,2.8,93.0,5.2,-2.1,0.0,2.2666666666666666,10.0,23,1.0
-1.5,1.1,3.0,91.0,5.0,-2.7,0.0,1.6,8.0,0,1.0
-1.9,0.7666666666666668,1.3,89.0,4.8,-3.4,0.0,0.0,8.0,1,1.0
-2.3,0.4333333333333334,4.0,86.0,4.4,-4.3,0.0,0.0,7.0,2,1.0
-2.7,0.1,1.5,85.0,4.3,-4.8,0.0,0.0,6.0,3,1.0
-2.9,0.0,2.6,86.0,4.2,-4.9,0.0,0.0,8.0,4,1.0
-2.9,0.0,4.7,83.0,4.1,-5.3,0.0,0.0,8.0,5,1.0
-3.0,0.0,3.5,84.0,4.1,-5.3,0.0,0.0,8.0,6,1.0
0.2,0.0,2.3,65.0,4.0,-5.6,0.42,0.0,9.0,15,1.0
-1.8,0.0833333333333333,2.7,84.0,4.5,-4.1,0.0,0.1333333333333333,10.0,23,1.0
-2.5,0.1333333333333333,2.1,86.0,4.4,-4.5,0.0,0.3,9.0,1,1.0
-2.8,0.0,2.5,70.0,3.5,-7.5,0.0,0.0,8.0,7,1.0
-2.4,0.0,2.9,68.0,3.5,-7.5,0.01,0.0,7.0,8,1.0
3.2,0.0,1.1,38.0,2.9,-9.7,0.67,0.0,8.0,15,1.0
2.0,0.0,1.6,40.0,2.8,-10.2,0.09,0.0,4.0,18,1.0
4.1,0.0,1.8,33.0,2.7,-10.7,0.0,0.0,4.0,19,1.0
-2.6,0.0,1.9,46.0,2.3,-12.6,0.17,0.0,1.0,8,1.0
-0.5,0.1333333333333333,3.9,91.0,5.4,-1.7,0.22,0.0999999999999999,8.666666666666666,10,1.0
0.2,0.3,9.5,56.0,3.5,-7.5,1.16,0.3,8.0,12,1.0
-1.0,0.1,7.3,43.0,2.4,-12.0,0.87,0.0,6.0,15,1.0
-7.4,0.0,6.1,51.0,1.8,-15.8,0.0,0.0,0.0,2,1.0
-8.2,0.0,4.0,46.0,1.5,-17.7,0.05,0.0,0.0,8,1.0
-7.3,0.0,4.6,45.0,1.6,-17.2,0.43,0.0,0.0,9,1.0
-2.9,0.0,5.2,25.0,1.2,-20.2,1.32,0.0,0.0,15,1.0
-3.2,0.05,2.3,60.0,2.9,-9.8,0.0,0.0,8.0,0,1.0
-3.4,0.3333333333333333,2.8,91.0,4.3,-4.6,0.0,0.5666666666666667,9.0,1,1.0
-3.4,0.6166666666666667,2.3,96.0,4.6,-3.9,0.0,1.1333333333333333,8.0,2,1.0
-3.0,0.9,1.8,96.0,4.7,-3.5,0.0,1.7,8.0,3,1.0
-3.6,0.6166666666666667,2.6,87.0,4.1,-5.4,0.0,0.0,7.0,4,1.0
-4.9,0.3333333333333333,1.4,76.0,3.2,-8.4,0.0,0.0,6.0,5,1.0
-6.4,0.0,0.9,68.0,2.6,-11.3,0.0,0.0,3.0,7,1.0
-6.4,0.0,0.6,67.0,2.5,-11.5,0.04,0.0,1.0,8,1.0
-2.0,0.05,1.3,69.0,3.6,-6.9,1.0,0.0,4.0,13,1.0
-0.9,0.0,1.6,62.0,3.6,-7.2,0.42,0.0,8.0,16,1.0
-1.9,0.0,2.5,68.0,3.6,-7.0,0.01,0.0,6.0,18,1.0
-8.2,0.0,1.3,61.0,2.0,-14.4,0.0,0.0,0.0,2,1.0
-7.7,0.0,2.2,44.0,1.5,-17.8,0.42,0.0,0.0,9,1.0
-3.4,0.0,4.4,47.0,2.2,-13.1,0.01,0.0,3.0,18,1.0
-1.3,0.0,2.1,42.0,2.3,-12.5,0.0,0.0,8.333333333333334,23,1.0
-1.3,0.0,0.4,50.0,2.8,-10.4,0.0,0.0,8.5,0,1.0
-3.2,0.0,1.8,67.0,3.2,-8.4,0.31,0.0,0.0,9,1.0
-7.2,0.0,0.9,55.0,2.0,-14.7,0.0,0.0,0.0,7,1.0
0.5,0.0,2.3,46.0,2.9,-9.8,0.43,0.0,8.9,10,1.0
4.1,0.0166666666666666,1.4,53.0,4.3,-4.6,0.28,0.0,8.3,16,1.0
